index,Order ID,Cust ID,Gender,Age,Date,Status,Channel ,SKU,Category,Size,Qty,currency,Amount,ship-city,ship-state,ship-postal-code,ship-country,B2B
619,408-9068476-2560348,9068476,Men,35,2022-12-04,Delivered,Others,SET269-KR-NP-M,Set,M,1,INR,799,DHAURA TANDA,UTTAR PRADESH,243202,IN,FALSE
620,407-8909433-0661906,8909433,Women,27,2022-12-04,Delivered,Amazon,SET322-KR-SHA-M,Set,M,1,INR,1120,"Indirapuram, Ghaziabad",UTTAR PRADESH,201014,IN,FALSE
621,405-3129936-0683547,3129936,Men,36,2022-12-04,Delivered,Myntra,SET341-KR-NP-S,Set,S,1,INR,857,BANTWAL,KARNATAKA,574260,IN,FALSE
622,405-6638259-2676369,6638259,Women,49,2022-12-04,Delivered,Flipkart,SET110-KR-PP-XS,Set,XS,1,INR,788,FARRUKHNAGAR,HARYANA,122506,IN,FALSE
623,407-7157837-3135527,7157837,Men,32,2022-12-04,Delivered,Amazon,SET187-KR-DH-XXL,Set,XXL,1,INR,599,Sullia,KARNATAKA,574234,IN,FALSE
624,406-2631519-5168319,2631519,Women,22,2022-12-04,Delivered,Amazon,J0111-TP-L,Top,L,1,INR,423,EAST DELHI,DELHI,110092,IN,FALSE
625,406-2631519-5168319,2631519,Women,48,2022-12-04,Delivered,Flipkart,J0301-TP-XL,Top,XL,1,INR,693,KOLHAPUR,MAHARASHTRA,416013,IN,FALSE
626,406-0271961-3764362,271961,Men,39,2022-12-04,Delivered,Amazon,J0413-DR-XS,Western Dress,XS,1,INR,741,Hyderabad,TELANGANA,500048,IN,FALSE
627,406-0271961-3764362,271961,Men,42,2022-12-04,Delivered,Myntra,J0341-DR-L,Western Dress,L,1,INR,743,HYDERABAD,TELANGANA,500090,IN,FALSE
628,402-2733877-9862735,2733877,Women,23,2022-12-04,Cancelled,Ajio,SET265-KR-NP-S,Set,S,1,INR,888,GURUGRAM,HARYANA,122002,IN,FALSE
629,402-0732793-4610749,732793,Men,28,2022-12-04,Delivered,Amazon,SAR028,Saree,Free,1,INR,484,REWA,MADHYA PRADESH,486001,IN,FALSE
630,171-4577946-2828333,4577946,Women,47,2022-12-04,Delivered,Myntra,SET402-KR-NP-XS,Set,XS,1,INR,988,CHENNAI,TAMIL NADU,600044,IN,FALSE
631,408-9482794-2578763,9482794,Men,34,2022-12-04,Delivered,Amazon,SAR025,Saree,Free,1,INR,764,SIWAN,BIHAR,841226,IN,FALSE
632,407-5010143-3173104,5010143,Women,64,2022-12-04,Delivered,Nalli,SET342-KR-NP-N-XL,Set,XL,1,INR,850,NOIDA,UTTAR PRADESH,201301,IN,FALSE
633,408-6353578-8825133,6353578,Women,25,2022-12-04,Delivered,Amazon,SET275-KR-NP-XL,Set,XL,1,INR,684,NEW DELHI,DELHI,110007,IN,FALSE
634,402-7193353-0926754,7193353,Men,38,2022-12-04,Delivered,Ajio,SET252-KR-PP-XS,Set,XS,1,INR,759,JALANDHAR,PUNJAB,144008,IN,FALSE
635,406-1369375-3623565,1369375,Men,33,2022-12-04,Delivered,Flipkart,SAR014,Saree,Free,1,INR,837,RON,MADHYA PRADESH,477335,IN,FALSE
636,406-5751421-7464360,5751421,Men,18,2022-12-04,Delivered,Amazon,JNE3869-DR-M,Western Dress,M,1,INR,948,BARGARH,ODISHA,768028,IN,FALSE
637,406-2525671-6634725,2525671,Men,48,2022-12-04,Delivered,Flipkart,J0339-DR-XXL,Western Dress,XXL,1,INR,776,GURUGRAM,HARYANA,122018,IN,FALSE
638,402-1148969-0636313,1148969,Men,18,2022-12-04,Delivered,Myntra,J0013-SKD-M,Set,M,1,INR,1008,LUCKNOW,UTTAR PRADESH,226006,IN,FALSE
639,407-1480412-0866746,1480412,Women,31,2022-12-04,Returned,Myntra,JNE3560-KR-M,kurta,M,1,INR,481,SECUNDERABAD,TELANGANA,500061,IN,FALSE
640,406-1581803-2195535,1581803,Women,28,2022-12-04,Delivered,Amazon,J0008-SKD-L,Set,L,1,INR,1065,Thane,MAHARASHTRA,400612,IN,FALSE
641,407-1589269-5759523,1589269,Men,42,2022-12-04,Delivered,Amazon,SET397-KR-NP-XL,Set,XL,1,INR,969,LUCKNOW,UTTAR PRADESH,226010,IN,FALSE
642,171-0163677-1965150,163677,Women,21,2022-12-04,Delivered,Nalli,J0117-TP-M,Top,M,1,INR,518,"Mumbai, Bandra East",MAHARASHTRA,400051,IN,FALSE
643,405-5591629-4525126,5591629,Women,73,2022-12-04,Delivered,Flipkart,JNE3804-KR-XL,kurta,XL,1,INR,459,BENGALURU,KARNATAKA,560018,IN,FALSE
644,402-2762496-7761108,2762496,Men,65,2022-12-04,Delivered,Flipkart,SAR022,Saree,Free,1,INR,597,DEHRADUN,UTTARAKHAND,248001,IN,FALSE
645,405-3613696-0678764,3613696,Men,74,2022-12-04,Delivered,Amazon,SET310-KR-NP-XXL,Set,XXL,1,INR,999,YAVATMAL,MAHARASHTRA,445001,IN,FALSE
646,406-8674741-3793158,8674741,Men,45,2022-12-04,Delivered,Amazon,SAR015,Saree,Free,1,INR,664,NOWGONG,MADHYA PRADESH,471201,IN,FALSE
647,406-8674741-3793158,8674741,Men,34,2022-12-04,Delivered,Amazon,SAR017,Saree,Free,1,INR,499,mumbai,MAHARASHTRA,400078,IN,FALSE
648,406-3961682-5581168,3961682,Men,37,2022-12-04,Delivered,Flipkart,SAR011,Saree,Free,1,INR,688,BENGALURU,KARNATAKA,560037,IN,FALSE
649,406-3961682-5581168,3961682,Women,32,2022-12-04,Delivered,Myntra,JNE3790-KR-XXL,kurta,XXL,1,INR,301,ALAGAPPAPURAM,TAMIL NADU,629401,IN,FALSE
650,171-9993814-3190752,9993814,Women,42,2022-12-04,Returned,Myntra,J0391-TP-L,Top,L,1,INR,649,CHANDIGARH,CHANDIGARH,160023,IN,FALSE
651,403-1484966-4413950,1484966,Men,75,2022-12-04,Delivered,Amazon,J0339-DR-XXL,Western Dress,XXL,1,INR,791,Hasanpur,UTTAR PRADESH,244241,IN,FALSE
652,406-2998401-6811569,2998401,Men,25,2022-12-04,Delivered,Ajio,SET290-KR-DPT-L,Set,L,1,INR,715,BENGALURU,KARNATAKA,560102,IN,FALSE
653,408-0443250-3512362,443250,Women,52,2022-12-04,Delivered,Flipkart,JNE3465-KR-XL,kurta,XL,1,INR,502,TUMKUR,KARNATAKA,572106,IN,FALSE
654,408-1440632-1945912,1440632,Women,23,2022-12-04,Delivered,Myntra,SET269-KR-NP-XL,Set,XL,1,INR,824,MUMBAI,MAHARASHTRA,400069,IN,FALSE
655,171-2943155-2926761,2943155,Women,25,2022-12-04,Delivered,Flipkart,JNE3716-KR-S,kurta,S,1,INR,432,BAREILLY,UTTAR PRADESH,243001,IN,FALSE
656,407-0165114-4631534,165114,Women,25,2022-12-04,Delivered,Amazon,J0041-SET-L,Set,L,1,INR,641,Burdwan,WEST BENGAL,713102,IN,FALSE
657,408-0330056-8590708,330056,Women,29,2022-12-04,Delivered,Amazon,NW012-TP-PJ-L,Set,L,1,INR,560,TUMKUR,KARNATAKA,572106,IN,FALSE
658,404-8480814-8579555,8480814,Women,64,2022-12-04,Returned,Nalli,SET363-KR-NP-XS,Set,XS,1,INR,1149,VARANASI,UTTAR PRADESH,221010,IN,FALSE
659,408-9740627-8617114,9740627,Women,68,2022-12-04,Delivered,Flipkart,SET121-KR-NP-XS,Set,XS,1,INR,464,Bangalore,KARNATAKA,560004,IN,FALSE
660,408-9740627-8617114,9740627,Men,49,2022-12-04,Delivered,Amazon,J0005-DR-XL,Western Dress,XL,1,INR,899,LUCKNOW,UTTAR PRADESH,226016,IN,FALSE
661,407-9143448-0039516,9143448,Women,44,2022-12-04,Delivered,Myntra,JNE3887-KR-XXXL,kurta,3XL,1,INR,526,Musiri,TAMIL NADU,621211,IN,FALSE
662,402-6604106-8120327,6604106,Women,24,2022-12-04,Delivered,Myntra,JNE3633-KR-S,kurta,S,1,INR,459,Dombivli,MAHARASHTRA,421204,IN,FALSE
663,403-9917475-5929124,9917475,Men,34,2022-12-04,Delivered,Amazon,J0333-DR-XXXL,Western Dress,3XL,1,INR,825,KOLKATA,WEST BENGAL,700107,IN,FALSE
664,403-9917475-5929124,9917475,Men,28,2022-12-04,Delivered,Myntra,J0341-DR-M,Western Dress,M,1,INR,744,NEW DELHI,DELHI,110077,IN,FALSE
665,171-8161439-4079513,8161439,Women,35,2022-12-04,Delivered,Myntra,JNE3487-KR-L,kurta,L,1,INR,345,VALPOI,GOA,403506,IN,FALSE
666,405-3946933-9781937,3946933,Women,45,2022-12-04,Returned,Myntra,JNE3364-KR-1051-A-L,kurta,L,1,INR,376,SALEM,TAMIL NADU,636002,IN,FALSE
667,408-3357610-1993157,3357610,Women,77,2022-12-04,Delivered,Myntra,JNE3443-KR-XL,kurta,XL,1,INR,481,BENGALURU,KARNATAKA,560105,IN,FALSE
668,405-2411749-8232351,2411749,Women,19,2022-12-04,Delivered,Amazon,SET377-KR-NP-XS,Set,XS,1,INR,1068,JAJAPUR,ODISHA,755007,IN,FALSE
669,403-5633467-8586744,5633467,Women,18,2022-12-04,Delivered,Flipkart,JNE3405-KR-L,kurta,L,1,INR,399,DIBRUGARH,ASSAM,786001,IN,FALSE
670,403-5633467-8586744,5633467,Women,34,2022-12-04,Delivered,Amazon,JNE3403-KR-M,kurta,M,1,INR,429,MUMBAI,MAHARASHTRA,400002,IN,FALSE
671,171-3228955-2719539,3228955,Women,51,2022-12-04,Cancelled,Ajio,SET277-KR-NP-S,Set,S,1,INR,1338,LUCKNOW,UTTAR PRADESH,226020,IN,FALSE
672,405-9973433-8409167,9973433,Men,29,2022-12-04,Delivered,Flipkart,SET340-KR-NP-XXXL,Set,3XL,1,INR,795,BETTIAH,BIHAR,845438,IN,FALSE
673,406-1130253-9645148,1130253,Men,32,2022-12-04,Delivered,Flipkart,J0341-DR-XXL,Western Dress,XXL,1,INR,885,HYDERABAD,TELANGANA,500055,IN,FALSE
674,405-9716987-0970701,9716987,Men,76,2022-12-04,Delivered,Ajio,SET197-KR-NP-XXL,Set,XXL,1,INR,759,DHANBAD,JHARKHAND,826003,IN,FALSE
675,403-1032774-8688341,1032774,Men,27,2022-12-04,Delivered,Amazon,JNE3706-DR-L,Western Dress,L,1,INR,413,ADALAJ,GUJARAT,382421,IN,FALSE
676,171-0125115-0251504,125115,Women,46,2022-12-04,Delivered,Myntra,JNE2100-KR-144-XL,kurta,XL,1,INR,357,BELLARY,KARNATAKA,583103,IN,FALSE
677,407-6537606-3419529,6537606,Women,30,2022-12-04,Delivered,Amazon,JNE3803-KR-S,kurta,S,1,INR,431,HYDERABAD,TELANGANA,500007,IN,FALSE
678,408-0082399-4053916,82399,Women,20,2022-12-04,Refunded,Flipkart,J0294-TP-XS,Top,XS,1,INR,366,MUMBAI,MAHARASHTRA,400055,IN,FALSE
679,404-6673630-5993956,6673630,Women,21,2022-12-04,Delivered,Myntra,J0117-TP-M,Top,M,1,INR,726,BENGALURU,KARNATAKA,560043,IN,FALSE
680,404-6673630-5993956,6673630,Women,46,2022-12-04,Delivered,Ajio,JNE1233-BLUE-KR-031-XXL,kurta,XXL,1,INR,376,MUNGER,BIHAR,811201,IN,FALSE
681,404-5782801-6911546,5782801,Men,48,2022-12-04,Returned,Myntra,J0209-DR-XL,Ethnic Dress,XL,1,INR,721,HYDERABAD,TELANGANA,500044,IN,FALSE
682,404-5183329-5670702,5183329,Women,66,2022-12-04,Delivered,Amazon,JNE3703-KR-M,kurta,M,1,INR,292,BENGALURU,KARNATAKA,560033,IN,FALSE
683,406-8426061-9645149,8426061,Women,18,2022-12-04,Delivered,Flipkart,SET268-KR-NP-M,Set,M,1,INR,698,NIZAMABAD,TELANGANA,503001,IN,FALSE
684,171-7753431-7325114,7753431,Men,22,2022-12-04,Delivered,Ajio,J0335-DR-L,Western Dress,L,1,INR,807,"Avinashi, Tirupur",TAMIL NADU,641654,IN,FALSE
685,406-9159324-1538737,9159324,Women,18,2022-12-04,Delivered,Ajio,JNE3560-KR-S,kurta,S,1,INR,487,PUNE,MAHARASHTRA,411028,IN,FALSE
686,171-3646143-0060353,3646143,Men,36,2022-12-04,Delivered,Amazon,J0341-DR-L,Western Dress,L,1,INR,744,HYDERABAD,TELANGANA,500010,IN,FALSE
687,403-0805366-7554750,805366,Women,41,2022-12-04,Delivered,Others,J0023-TP-XL,Top,XL,1,INR,399,MUMBAI,MAHARASHTRA,400061,IN,FALSE
688,405-6120035-9541123,6120035,Men,29,2022-12-04,Delivered,Amazon,J0158-DR-XXXL,Western Dress,3XL,1,INR,721,KANPUR,UTTAR PRADESH,208001,IN,FALSE
689,407-1702986-1421937,1702986,Women,56,2022-12-04,Returned,Myntra,JNE3560-KR-XL,kurta,XL,1,INR,544,BENGALURU,KARNATAKA,560035,IN,FALSE
690,403-8413071-1724308,8413071,Women,46,2022-12-04,Delivered,Flipkart,MEN5032-KR-XL,kurta,XL,1,INR,787,BENGALURU,KARNATAKA,560037,IN,FALSE
691,408-3883141-4527531,3883141,Men,55,2022-12-04,Delivered,Amazon,MEN5013-KR-M,kurta,M,1,INR,499,BENGALURU,KARNATAKA,562125,IN,FALSE
692,406-4815236-3169110,4815236,Men,44,2022-12-04,Delivered,Nalli,JNE3609-KR-XXXL,kurta,3XL,1,INR,568,NAVI MUMBAI,MAHARASHTRA,400706,IN,FALSE
693,408-1811551-4974757,1811551,Women,40,2022-12-04,Delivered,Amazon,SET183-KR-DH-XXXL,Set,3XL,1,INR,759,KOLKATA,WEST BENGAL,700078,IN,FALSE
694,402-6885401-7329145,6885401,Men,44,2022-12-04,Delivered,Flipkart,J0083-KR-L,kurta,L,1,INR,565,FAIZABAD,UTTAR PRADESH,224001,IN,FALSE
695,402-6885401-7329145,6885401,Men,34,2022-12-04,Delivered,Flipkart,J0041-SET-M,Set,M,1,INR,763,BENGALURU,KARNATAKA,560068,IN,FALSE
696,402-6885401-7329145,6885401,Women,35,2022-12-04,Delivered,Amazon,J0027-SET-S,Set,S,1,INR,625,AGRA,UTTAR PRADESH,282007,IN,FALSE
697,402-6885401-7329145,6885401,Men,61,2022-12-04,Delivered,Amazon,J0096-KR-L,kurta,L,1,INR,561,KOLKATA,WEST BENGAL,700150,IN,FALSE
698,408-4554912-8730752,4554912,Men,23,2022-12-04,Delivered,Flipkart,MEN5022-KR-XL,kurta,XL,1,INR,530,GREATER NOIDA,UTTAR PRADESH,201306,IN,FALSE
699,171-4700451-1733943,4700451,Women,43,2022-12-04,Delivered,Nalli,SET268-KR-NP-XXL,Set,XXL,1,INR,788,LUCKNOW,UTTAR PRADESH,226021,IN,FALSE
700,407-9857388-6845100,9857388,Men,21,2022-12-04,Delivered,Others,SET233-KR-PP-L,Set,L,1,INR,545,MUMBAI,MAHARASHTRA,400010,IN,FALSE
701,406-0663102-6031540,663102,Men,70,2022-12-04,Delivered,Flipkart,SAR022,Saree,Free,1,INR,319,"anna Nagar west, chennai",TAMIL NADU,600040,IN,FALSE
702,406-5836547-3208327,5836547,Men,28,2022-12-04,Delivered,Amazon,J0005-DR-XXXL,Western Dress,3XL,1,INR,899,HYDERABAD,TELANGANA,500028,IN,FALSE
703,404-0289403-1633154,289403,Women,47,2022-12-04,Delivered,Amazon,SET265-KR-NP-XXL,Set,XXL,1,INR,888,AHMADNAGAR,MAHARASHTRA,414003,IN,FALSE
704,403-3997749-6443569,3997749,Men,43,2022-12-04,Delivered,Flipkart,J0345-SET-M,Set,M,1,INR,519,BANGALORE,KARNATAKA,560047,IN,FALSE
705,407-3035696-4045959,3035696,Women,22,2022-12-04,Delivered,Myntra,SET268-KR-NP-XXL,Set,XXL,1,INR,788,Delhi,DELHI,110034,IN,FALSE
706,405-3958289-7453141,3958289,Women,73,2022-12-04,Delivered,Myntra,J0002-SKD-M,Set,M,1,INR,1125,THANE,MAHARASHTRA,400601,IN,FALSE
707,408-9939687-9918717,9939687,Men,25,2022-12-04,Delivered,Myntra,J0236-SKD-XL,Set,XL,1,INR,950,KANPUR,UTTAR PRADESH,208023,IN,FALSE
708,403-0742597-2741165,742597,Men,35,2022-12-04,Delivered,Flipkart,SAR003,Saree,Free,1,INR,852,LUCKNOW,UTTAR PRADESH,227305,IN,FALSE
709,406-7435000-4093964,7435000,Men,47,2022-12-04,Delivered,Flipkart,SAR019,Saree,Free,1,INR,725,Singrauli,MADHYA PRADESH,486890,IN,FALSE
710,406-9495841-6581130,9495841,Women,62,2022-12-04,Delivered,Flipkart,J0198-TP-S,Top,S,1,INR,817,BHADRAK,ODISHA,756181,IN,FALSE
711,403-9612837-4457931,9612837,Men,55,2022-12-04,Delivered,Amazon,SAR011,Saree,Free,1,INR,1174,SURAT,GUJARAT,394101,IN,FALSE
712,403-9612837-4457931,9612837,Men,31,2022-12-04,Delivered,Ajio,SET392-KR-NP-M,Set,M,1,INR,799,AMRAVATI,MAHARASHTRA,444601,IN,FALSE
713,406-2001002-8825957,2001002,Men,48,2022-12-04,Delivered,Nalli,SET389-KR-NP-XS,Set,XS,1,INR,648,wardha,MAHARASHTRA,442001,IN,FALSE
714,403-9992014-0049967,9992014,Women,52,2022-12-04,Delivered,Meesho,BL086-XL,Blouse,XL,2,INR,568,NOIDA,UTTAR PRADESH,201301,IN,FALSE
715,404-2298965-1087513,2298965,Women,42,2022-12-04,Delivered,Amazon,SET268-KR-NP-S,Set,S,1,INR,788,Mumbai,MAHARASHTRA,400060,IN,FALSE
716,408-6229533-1087567,6229533,Women,26,2022-12-04,Delivered,Flipkart,JNE1906-KR-031-S,kurta,S,1,INR,357,CHENNAI,TAMIL NADU,600091,IN,FALSE
717,404-9396326-7233962,9396326,Women,18,2022-12-04,Delivered,Myntra,J0285-SKD-XS,Set,XS,1,INR,1442,RAMAGUNDAM,TELANGANA,505188,IN,FALSE
718,404-9923260-4935541,9923260,Women,56,2022-12-04,Refunded,Myntra,JNE1951-KR-155-XXL,kurta,XXL,1,INR,368,BENGALURU,KARNATAKA,560102,IN,FALSE
719,402-3220216-6909135,3220216,Men,74,2022-12-04,Delivered,Flipkart,SET402-KR-NP-XXXL,Set,3XL,1,INR,988,PUNE,MAHARASHTRA,411045,IN,FALSE
720,408-9096009-2107540,9096009,Men,37,2022-12-04,Returned,Flipkart,SAR026,Saree,Free,1,INR,801,SHIMLA,HIMACHAL PRADESH,171006,IN,FALSE
721,407-1123100-7051559,1123100,Women,31,2022-12-04,Delivered,Ajio,BL104-M,Blouse,M,1,INR,625,NAVI MUMBAI,MAHARASHTRA,410218,IN,FALSE
722,407-6297503-8597161,6297503,Women,22,2022-12-04,Delivered,Amazon,SET183-KR-DH-XXXL,Set,3XL,1,INR,759,HYDERABAD,TELANGANA,500072,IN,FALSE
723,406-6558831-2810709,6558831,Women,31,2022-12-04,Delivered,Amazon,SET275-KR-NP-XL,Set,XL,1,INR,630,GURUGRAM,HARYANA,122011,IN,FALSE
724,406-8089991-0219519,8089991,Men,28,2022-12-04,Delivered,Flipkart,J0341-DR-XXL,Western Dress,XXL,1,INR,885,ALLAHABAD,UTTAR PRADESH,211001,IN,FALSE
725,171-0812377-2640321,812377,Men,64,2022-12-04,Delivered,Flipkart,SAR007,Saree,Free,1,INR,692,ALONG,ARUNACHAL PRADESH,791001,IN,FALSE
726,404-5421512-4545151,5421512,Men,39,2022-12-04,Delivered,Flipkart,SET268-KR-NP-XXL,Set,XXL,1,INR,788,NEW DELHI,DELHI,110020,IN,FALSE
727,405-1249390-7866716,1249390,Men,78,2022-12-04,Delivered,Amazon,SAR024,Saree,Free,1,INR,583,NEW DELHI,New Delhi,110074,IN,FALSE
728,405-2502357-4840334,2502357,Men,25,2022-12-04,Delivered,Myntra,J0009-SKD-XXL,Set,XXL,1,INR,828,KALIMPONG,WEST BENGAL,734311,IN,FALSE
729,405-2502357-4840334,2502357,Men,33,2022-12-04,Delivered,Flipkart,SAR005,Saree,Free,1,INR,560,JOGABANI,BIHAR,854328,IN,FALSE
730,405-1922681-4762747,1922681,Men,75,2022-12-04,Delivered,Flipkart,SAR025,Saree,Free,1,INR,458,VIDISHA,MADHYA PRADESH,464001,IN,FALSE
731,405-1922681-4762747,1922681,Men,24,2022-12-04,Delivered,Myntra,J0157-DR-XXXL,Western Dress,3XL,1,INR,690,BENGALURU,KARNATAKA,560037,IN,FALSE
732,407-8366587-3978700,8366587,Men,21,2022-12-04,Delivered,Myntra,SAR015,Saree,Free,1,INR,486,KARAULI,RAJASTHAN,322215,IN,FALSE
733,405-8607134-1812312,8607134,Women,31,2022-12-04,Returned,Amazon,J0132-KR-XXXL,kurta,3XL,1,INR,345,GREATER NOIDA,UTTAR PRADESH,201306,IN,FALSE
734,406-0227495-3360339,227495,Men,32,2022-12-04,Delivered,Flipkart,SAR024,Saree,Free,1,INR,1199,Hyderabad telangana,TELANGANA,500030,IN,FALSE
735,402-0103011-3085929,103011,Men,65,2022-12-04,Delivered,Ajio,J0341-DR-L,Western Dress,L,1,INR,744,NAGARKURNOOL,TELANGANA,509209,IN,FALSE
736,408-2795018-8546722,2795018,Women,38,2022-12-04,Delivered,Amazon,SET398-KR-PP-L,Set,L,1,INR,1186,BENGALURU,KARNATAKA,560102,IN,FALSE
737,405-6445472-3237166,6445472,Women,39,2022-12-04,Delivered,Meesho,J0285-SKD-M,Set,M,1,INR,1442,RAJSAMAND,RAJASTHAN,313324,IN,FALSE
738,404-7957175-1288342,7957175,Women,41,2022-12-04,Delivered,Myntra,SET277-KR-NP-XL,Set,XL,1,INR,1257,GREATER NOIDA,UTTAR PRADESH,201306,IN,FALSE
739,407-9856168-8177132,9856168,Women,35,2022-12-04,Delivered,Meesho,J0310-TP-M,Top,M,1,INR,339,LUDHIANA,PUNJAB,141010,IN,TRUE
740,407-9856168-8177132,9856168,Women,39,2022-12-04,Delivered,Myntra,J0095-SET-L,Set,L,1,INR,633,ANGUL,ODISHA,759145,IN,FALSE
741,406-0419767-8687515,419767,Women,67,2022-12-04,Delivered,Myntra,SET408-KR-NP-M,Set,M,1,INR,599,VISAKHAPATNAM,ANDHRA PRADESH,530004,IN,FALSE
742,406-4237412-1877937,4237412,Men,36,2022-12-04,Delivered,Amazon,J0003-SET-XXXL,Set,3XL,1,INR,654,NEW DELHI,DELHI,110027,IN,FALSE
743,402-4852879-9557936,4852879,Women,18,2022-12-04,Delivered,Meesho,JNE3838-KR-XXL,kurta,XXL,1,INR,481,CUTTACK,ODISHA,753001,IN,FALSE
744,406-1405445-2740331,1405445,Women,67,2022-12-04,Delivered,Flipkart,SET331-KR-NP-XL,Set,XL,1,INR,635,PALLIPPURAM THIRUVANANTHAPURAM DISTRICT,KERALA,695301,IN,FALSE
745,171-6884354-7629106,6884354,Women,23,2022-12-04,Delivered,Myntra,JNE3567-KR-XL,kurta,XL,1,INR,399,Chennai,TAMIL NADU,600098,IN,FALSE
746,405-8622174-5731520,8622174,Women,40,2022-12-04,Delivered,Meesho,J0301-TP-L,Top,L,1,INR,693,SILVASSA,DADRA AND NAGAR,396230,IN,FALSE
747,406-2722780-7170744,2722780,Women,49,2022-12-04,Delivered,Flipkart,JNE3691-TU-L,Top,L,1,INR,690,CHENNAI,TAMIL NADU,600042,IN,FALSE
748,402-5335990-8721117,5335990,Men,26,2022-12-04,Delivered,Flipkart,SET268-KR-NP-S,Set,S,1,INR,788,Pune,MAHARASHTRA,411015,IN,FALSE
749,408-7826950-8605131,7826950,Men,33,2022-12-04,Delivered,Ajio,J0339-DR-M,Western Dress,M,1,INR,1033,Siddipet,TELANGANA,505467,IN,FALSE
750,403-5059217-9886714,5059217,Women,26,2022-12-04,Delivered,Meesho,J0117-TP-XXXL,Top,3XL,1,INR,522,MUMBAI,MAHARASHTRA,400063,IN,FALSE
751,407-0494347-4841919,494347,Women,62,2022-12-04,Delivered,Flipkart,J0334-TP-XXL,Top,XXL,1,INR,549,BENGALURU,KARNATAKA,560035,IN,FALSE
752,404-2719685-0915526,2719685,Women,69,2022-12-04,Delivered,Flipkart,SET291-KR-PP-M,Set,M,1,INR,569,Nagpur,MAHARASHTRA,441110,IN,FALSE
753,406-2095200-9824314,2095200,Women,67,2022-12-04,Delivered,Nalli,JNE3560-KR-XXXL,kurta,3XL,1,INR,487,MADURAI,TAMIL NADU,625007,IN,FALSE
754,406-2095200-9824314,2095200,Women,59,2022-12-04,Delivered,Flipkart,J0382-SKD-XL,Set,XL,1,INR,1271,THURAIYUR,TAMIL NADU,621010,IN,FALSE
755,404-2454836-6665164,2454836,Women,64,2022-12-04,Delivered,Amazon,SET351-KR-NP-M,Set,M,1,INR,599,LUCKNOW,UTTAR PRADESH,226026,IN,FALSE
756,404-2454836-6665164,2454836,Women,23,2022-12-04,Delivered,Myntra,SET358-KR-NP-XXXL,Set,3XL,1,INR,1093,MURWARA KATNI,MADHYA PRADESH,483501,IN,FALSE
757,405-6200433-6965164,6200433,Women,52,2022-12-04,Delivered,Amazon,JNE3510-KR-XXL,kurta,XXL,1,INR,457,HYDERABAD,TELANGANA,500052,IN,FALSE
758,406-5499856-1309108,5499856,Men,53,2022-12-04,Delivered,Nalli,J0341-DR-M,Western Dress,M,1,INR,842,TIRUPATI,ANDHRA PRADESH,517502,IN,FALSE
759,403-7665140-4705964,7665140,Men,28,2022-12-04,Delivered,Amazon,SET378-KR-NP-XS,Set,XS,1,INR,1299,VAPI,GUJARAT,396195,IN,FALSE
760,402-2440471-7318708,2440471,Women,33,2022-12-04,Delivered,Amazon,SET304-KR-DPT-S,Set,S,1,INR,1125,NANDYAL,ANDHRA PRADESH,518501,IN,FALSE
761,406-3006045-7344308,3006045,Men,32,2022-12-04,Returned,Flipkart,SAR010,Saree,Free,1,INR,1140,Dehradun,UTTARAKHAND,248001,IN,FALSE
762,407-8395290-3912311,8395290,Women,46,2022-12-04,Delivered,Myntra,BL107-S,Blouse,S,1,INR,599,PACHORA,MAHARASHTRA,424201,IN,FALSE
763,402-0946941-8722759,946941,Men,36,2022-12-04,Delivered,Amazon,J0157-DR-XXXL,Western Dress,3XL,1,INR,869,PILANI TOWN,RAJASTHAN,333031,IN,FALSE
764,402-1458563-2999526,1458563,Women,46,2022-12-04,Delivered,Amazon,J0008-SKD-M,Set,M,1,INR,1133,BENGALURU,KARNATAKA,560066,IN,FALSE
765,408-6352387-7619502,6352387,Men,61,2022-12-04,Delivered,Amazon,SAR025,Saree,Free,1,INR,549,BENGALURU,KARNATAKA,560100,IN,FALSE
766,406-3994643-7944343,3994643,Women,19,2022-12-04,Delivered,Amazon,SET357-KR-NP-L,Set,L,1,INR,771,NAVI MUMBAI,MAHARASHTRA,400705,IN,FALSE
767,405-1301703-2911523,1301703,Women,35,2022-12-04,Delivered,Myntra,SET363-KR-NP-XXXL,Set,3XL,1,INR,1354,Mumbai,MAHARASHTRA,400058,IN,FALSE
768,408-9479330-9640353,9479330,Men,29,2022-12-04,Delivered,Amazon,J0108-SKD-XL,Set,XL,1,INR,1094,JABALPUR,MADHYA PRADESH,482008,IN,FALSE
769,402-3896864-2257960,3896864,Men,37,2022-12-04,Delivered,Flipkart,SET291-KR-PP-M,Set,M,1,INR,563,NASHIK,MAHARASHTRA,422010,IN,FALSE
770,171-1345584-0305913,1345584,Women,46,2022-12-04,Delivered,Flipkart,J0355-KR-XXL,kurta,XXL,1,INR,589,Lonavala,MAHARASHTRA,410401,IN,FALSE
771,406-5716860-1087513,5716860,Women,18,2022-12-04,Delivered,Ajio,MEN5029-KR-M,kurta,M,1,INR,606,Enathu,KERALA,691526,IN,FALSE
772,403-4272710-9603542,4272710,Men,40,2022-12-04,Delivered,Myntra,SAR026,Saree,Free,1,INR,999,Patna,BIHAR,800001,IN,FALSE
